Point(492.2236892330463, 447.45206059827433, 233.8268590217984), Point(369.4177669247847, 447.45206059827433, 233.8268590217984), Point(489.72953607014716, 414.58378446094036, 181.8653347947321)
Point(369.4177669247847, 447.45206059827433, 233.8268590217984), Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(489.72953607014716, 414.58378446094036, 181.8653347947321)
Point(492.2236892330463, 447.45206059827433, 233.8268590217984), Point(369.4177669247847, 447.45206059827433, 233.8268590217984), Point(497.9836892330463, 237.61581052710991, 353.82685902179844)
Point(369.4177669247847, 447.45206059827433, 233.8268590217984), Point(373.7377669247847, 237.61581052710991, 353.82685902179844), Point(497.9836892330463, 237.61581052710991, 353.82685902179844)
Point(492.2236892330463, 447.45206059827433, 233.8268590217984), Point(489.72953607014716, 414.58378446094036, 181.8653347947321), Point(495.4895360701472, 205.4675343897759, 301.8653347947321)
Point(492.2236892330463, 447.45206059827433, 233.8268590217984), Point(497.9836892330463, 237.61581052710991, 353.82685902179844), Point(495.4895360701472, 205.4675343897759, 301.8653347947321)
Point(489.72953607014716, 414.58378446094036, 181.8653347947321), Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(495.4895360701472, 205.4675343897759, 301.8653347947321)
Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(371.8671520526104, 205.4675343897759, 301.8653347947321), Point(495.4895360701472, 205.4675343897759, 301.8653347947321)
Point(369.4177669247847, 447.45206059827433, 233.8268590217984), Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(371.8671520526104, 205.4675343897759, 301.8653347947321)
Point(369.4177669247847, 447.45206059827433, 233.8268590217984), Point(373.7377669247847, 237.61581052710991, 353.82685902179844), Point(371.8671520526104, 205.4675343897759, 301.8653347947321)
Point(497.9836892330463, 237.61581052710991, 353.82685902179844), Point(373.7377669247847, 237.61581052710991, 353.82685902179844), Point(495.4895360701472, 205.4675343897759, 301.8653347947321)
Point(373.7377669247847, 237.61581052710991, 353.82685902179844), Point(371.8671520526104, 205.4675343897759, 301.8653347947321), Point(495.4895360701472, 205.4675343897759, 301.8653347947321)
Point(428.6383440613788, 414.58378446094036, 181.8653347947321), Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(423.1823840175368, 333.77708412856566, 51.96152422706631)
Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(362.8706148721744, 333.77708412856566, 51.96152422706631), Point(423.1823840175368, 333.77708412856566, 51.96152422706631)
Point(428.6383440613788, 414.58378446094036, 181.8653347947321), Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(433.67834406137877, 205.4675343897759, 301.8653347947321)
Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(371.8671520526104, 205.4675343897759, 301.8653347947321), Point(433.67834406137877, 205.4675343897759, 301.8653347947321)
Point(428.6383440613788, 414.58378446094036, 181.8653347947321), Point(423.1823840175368, 333.77708412856566, 51.96152422706631), Point(428.2223840175368, 126.4608340574012, 171.96152422706635)
Point(428.6383440613788, 414.58378446094036, 181.8653347947321), Point(433.67834406137877, 205.4675343897759, 301.8653347947321), Point(428.2223840175368, 126.4608340574012, 171.96152422706635)
Point(423.1823840175368, 333.77708412856566, 51.96152422706631), Point(362.8706148721744, 333.77708412856566, 51.96152422706631), Point(428.2223840175368, 126.4608340574012, 171.96152422706635)
Point(362.8706148721744, 333.77708412856566, 51.96152422706631), Point(367.1906148721744, 126.4608340574012, 171.96152422706635), Point(428.2223840175368, 126.4608340574012, 171.96152422706635)
Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(362.8706148721744, 333.77708412856566, 51.96152422706631), Point(367.1906148721744, 126.4608340574012, 171.96152422706635)
Point(367.5471520526104, 414.58378446094036, 181.8653347947321), Point(371.8671520526104, 205.4675343897759, 301.8653347947321), Point(367.1906148721744, 126.4608340574012, 171.96152422706635)
Point(433.67834406137877, 205.4675343897759, 301.8653347947321), Point(371.8671520526104, 205.4675343897759, 301.8653347947321), Point(428.2223840175368, 126.4608340574012, 171.96152422706635)
Point(371.8671520526104, 205.4675343897759, 301.8653347947321), Point(367.1906148721744, 126.4608340574012, 171.96152422706635), Point(428.2223840175368, 126.4608340574012, 171.96152422706635)
Point(126.30007547116077, 582.0428566012346, 441.67295593006367), Point(63.65003773558038, 582.0428566012346, 441.67295593006367), Point(121.6235382907248, 333.77708412856566, 51.96152422706631)
Point(63.65003773558038, 582.0428566012346, 441.67295593006367), Point(61.3117691453624, 333.77708412856566, 51.96152422706631), Point(121.6235382907248, 333.77708412856566, 51.96152422706631)
Point(126.30007547116077, 582.0428566012346, 441.67295593006367), Point(63.65003773558038, 582.0428566012346, 441.67295593006367), Point(127.74007547116076, 369.32660653007025, 561.6729559300637)
Point(63.65003773558038, 582.0428566012346, 441.67295593006367), Point(64.37003773558038, 369.32660653007025, 561.6729559300637), Point(127.74007547116076, 369.32660653007025, 561.6729559300637)
Point(126.30007547116077, 582.0428566012346, 441.67295593006367), Point(121.6235382907248, 333.77708412856566, 51.96152422706631), Point(123.06353829072481, 126.4608340574012, 171.96152422706635)
Point(126.30007547116077, 582.0428566012346, 441.67295593006367), Point(127.74007547116076, 369.32660653007025, 561.6729559300637), Point(123.06353829072481, 126.4608340574012, 171.96152422706635)
Point(121.6235382907248, 333.77708412856566, 51.96152422706631), Point(61.3117691453624, 333.77708412856566, 51.96152422706631), Point(123.06353829072481, 126.4608340574012, 171.96152422706635)
